entity_id,month,emi_due,emi_paid,dpd,bounce_flag,utilization_pct,overdue_amount
E20261708,-7,7566.61,7566.61,0,0,49.9,0.0
E20261708,-6,7368.17,7368.17,0,0,48.6,0.0
E20261708,-5,7442.99,7442.99,0,0,49.1,0.0
E20261708,-4,6739.88,6739.88,0,0,44.5,0.0
E20261708,-3,7349.82,7349.82,0,0,48.5,0.0
E20261708,-2,7742.19,7742.19,0,0,51.1,0.0
E20261708,-1,8027.9,8027.9,0,0,53.0,0.0
E20261708,0,8326.33,8326.33,0,0,54.9,0.0
E20261710,-23,554.27,554.27,0,0,31.9,0.0
E20261710,-22,520.0,520.0,0,0,30.0,0.0
E20261710,-21,520.77,520.77,0,0,30.0,0.0
E20261710,-20,530.48,530.48,0,0,30.6,0.0
E20261710,-19,484.04,484.04,0,0,27.9,0.0
E20261710,-18,338.14,338.14,0,0,19.5,0.0
E20261710,-17,412.16,412.16,0,0,23.8,0.0
E20261710,-16,516.57,516.57,0,0,29.8,0.0
E20261710,-15,606.14,606.14,0,0,34.9,0.0
E20261710,-14,541.99,541.99,0,0,31.2,0.0
E20261710,-13,530.89,530.89,0,0,30.6,0.0
E20261710,-12,463.64,463.64,0,0,26.7,0.0
E20261710,-11,336.33,336.33,0,0,19.4,0.0
E20261710,-10,459.59,459.59,0,0,26.5,0.0
E20261710,-9,496.94,496.94,0,0,28.6,0.0
E20261710,-8,440.88,440.88,0,0,25.4,0.0
E20261710,-7,562.66,562.66,0,0,32.4,0.0
E20261710,-6,451.74,451.74,0,0,26.0,0.0
E20261710,-5,402.81,402.81,0,0,23.2,0.0
E20261710,-4,409.26,409.26,0,0,23.6,0.0
E20261710,-3,414.84,414.84,0,0,23.9,0.0
E20261710,-2,573.74,573.74,0,0,33.1,0.0
E20261710,-1,503.24,503.24,0,0,29.0,0.0
E20261710,0,557.9,557.9,0,0,32.2,0.0
E20261711,-23,10750.75,10750.75,0,0,,0.0
E20261711,-22,10750.75,10750.75,0,0,,0.0
E20261711,-21,10750.75,10750.75,0,0,,0.0
E20261711,-20,10750.75,10750.75,0,0,,0.0
E20261711,-19,10750.75,10750.75,0,0,,0.0
E20261711,-18,10750.75,10750.75,0,0,,0.0
E20261711,-17,10750.75,10750.75,0,0,,0.0
E20261711,-16,10750.75,10750.75,0,0,,0.0
E20261711,-15,10750.75,10750.75,0,0,,0.0
E20261711,-14,10750.75,10750.75,0,0,,0.0
E20261711,-13,10750.75,10750.75,0,0,,0.0
E20261711,-12,10750.75,10750.75,0,0,,0.0
E20261711,-11,10750.75,10750.75,0,0,,0.0
E20261711,-10,10750.75,10750.75,0,0,,0.0
E20261711,-9,10750.75,10750.75,0,0,,0.0
E20261711,-8,10750.75,10750.75,0,0,,0.0
E20261711,-7,10750.75,10750.75,0,0,,0.0
E20261711,-6,10750.75,10750.75,0,0,,0.0
E20261711,-5,10750.75,10750.75,0,0,,0.0
E20261711,-4,10750.75,10750.75,0,0,,0.0
E20261711,-3,10750.75,10750.75,0,0,,0.0
E20261711,-2,10750.75,10750.75,0,0,,0.0
E20261711,-1,10750.75,10750.75,0,0,,0.0
E20261711,0,10750.75,10750.75,0,0,,0.0
E20261712,-23,34702.69,34702.69,0,0,,0.0
E20261712,-22,34702.69,34702.69,0,0,,0.0
E20261712,-21,34702.69,34702.69,0,0,,0.0
E20261712,-20,34702.69,34702.69,0,0,,0.0
E20261712,-19,34702.69,34702.69,0,0,,0.0
E20261712,-18,34702.69,34702.69,0,0,,0.0
E20261712,-17,34702.69,34702.69,0,0,,0.0
E20261712,-16,34702.69,34702.69,0,0,,0.0
E20261712,-15,34702.69,34702.69,0,0,,0.0
E20261712,-14,34702.69,34702.69,0,0,,0.0
E20261712,-13,34702.69,34702.69,0,0,,0.0
E20261712,-12,34702.69,34702.69,0,0,,0.0
E20261712,-11,34702.69,34702.69,0,0,,0.0
E20261712,-10,34702.69,34702.69,0,0,,0.0
E20261712,-9,34702.69,34702.69,0,0,,0.0
E20261712,-8,34702.69,34702.69,0,0,,0.0
E20261712,-7,34702.69,34702.69,0,0,,0.0
E20261712,-6,34702.69,34702.69,0,0,,0.0
E20261712,-5,34702.69,34702.69,0,0,,0.0
E20261712,-4,34702.69,34702.69,0,0,,0.0
E20261712,-3,34702.69,34702.69,0,0,,0.0
E20261712,-2,34702.69,34702.69,0,0,,0.0
E20261712,-1,34702.69,34702.69,0,0,,0.0
E20261712,0,34702.69,34702.69,0,0,,0.0
E20261713,-23,2681.64,2681.64,0,0,46.3,0.0
E20261713,-22,2797.5,2797.5,0,0,48.3,0.0
E20261713,-21,2995.68,2995.68,0,0,51.7,0.0
E20261713,-20,3124.77,3124.77,0,0,53.9,0.0
E20261713,-19,3042.9,3042.9,0,0,52.5,0.0
E20261713,-18,3902.23,3902.23,0,0,67.3,0.0
E20261713,-17,4097.55,4097.55,0,0,70.7,0.0
E20261713,-16,3849.17,3849.17,0,0,66.4,0.0
E20261713,-15,4717.92,4717.92,0,0,81.4,0.0
E20261713,-14,5066.22,5066.22,0,0,87.4,0.0
E20261713,-13,5164.68,5164.68,0,0,89.1,0.0
E20261713,-12,5682.29,5682.29,0,0,98.0,0.0
E20261713,-11,5797.81,5797.81,0,0,100.0,0.0
E20261713,-10,5797.81,5797.81,0,0,100.0,0.0
E20261713,-9,5797.81,5797.81,0,0,100.0,0.0
E20261713,-8,5669.44,5669.44,0,0,97.8,0.0
E20261713,-7,5797.81,4187.31,25,1,100.0,1610.5
E20261713,-6,5797.81,1868.18,61,1,100.0,5540.13
E20261713,-5,5797.81,0.0,99,1,100.0,11337.94
E20261713,-4,5797.81,0.0,138,1,100.0,17135.75
E20261713,-3,5797.81,0.0,180,1,100.0,22933.56
E20261713,-2,5791.93,0.0,180,1,99.9,28725.49
E20261713,-1,5797.81,0.0,180,1,100.0,34523.3
E20261713,0,5797.81,0.0,180,1,100.0,40321.11
E20261715,-23,3009.65,3009.65,0,0,21.4,0.0
E20261715,-22,3816.03,3816.03,0,0,27.1,0.0
E20261715,-21,2913.76,2913.76,0,0,20.7,0.0
E20261715,-20,3323.3,3323.3,0,0,23.6,0.0
E20261715,-19,2856.76,2856.76,0,0,20.3,0.0
E20261715,-18,3209.08,3209.08,0,0,22.8,0.0
E20261715,-17,2527.09,2527.09,0,0,18.0,0.0
E20261715,-16,3680.99,3680.99,0,0,26.2,0.0
E20261715,-15,4390.95,4390.95,0,0,31.2,0.0
E20261715,-14,3103.89,3103.89,0,0,22.1,0.0
E20261715,-13,2876.21,2876.21,0,0,20.5,0.0
E20261715,-12,2307.04,2307.04,0,0,16.4,0.0
E20261715,-11,3192.44,3192.44,0,0,22.7,0.0
E20261715,-10,2734.35,2734.35,0,0,19.4,0.0
E20261715,-9,4438.95,4438.95,0,0,31.6,0.0
E20261715,-8,3898.3,3898.3,0,0,27.7,0.0
E20261715,-7,3577.72,3577.72,0,0,25.4,0.0
E20261715,-6,2593.72,2593.72,0,0,18.4,0.0
E20261715,-5,3012.77,3012.77,0,0,21.4,0.0
E20261715,-4,2651.85,2651.85,0,0,18.9,0.0
E20261715,-3,2866.41,2866.41,0,0,20.4,0.0
E20261715,-2,4134.07,4134.07,0,0,29.4,0.0
E20261715,-1,3774.32,3774.32,0,0,26.8,0.0
E20261715,0,3364.52,3364.52,0,0,23.9,0.0
E20261716,-23,1655.22,1655.22,0,0,,0.0
E20261716,-22,1655.22,1655.22,0,0,,0.0
E20261716,-21,1655.22,1655.22,0,0,,0.0
E20261716,-20,1655.22,1655.22,0,0,,0.0
E20261716,-19,1655.22,1655.22,0,0,,0.0
E20261716,-18,1655.22,1655.22,0,0,,0.0
E20261716,-17,1655.22,1655.22,0,0,,0.0
E20261716,-16,1655.22,1655.22,0,0,,0.0
E20261716,-15,1655.22,1655.22,0,0,,0.0
E20261716,-14,1655.22,1655.22,0,0,,0.0
E20261716,-13,1655.22,1655.22,0,0,,0.0
E20261716,-12,1655.22,1655.22,0,0,,0.0
E20261716,-11,1655.22,1655.22,0,0,,0.0
E20261716,-10,1655.22,1655.22,0,0,,0.0
E20261716,-9,1655.22,1655.22,0,0,,0.0
E20261716,-8,1655.22,1655.22,0,0,,0.0
E20261716,-7,1655.22,1655.22,0,0,,0.0
E20261716,-6,1655.22,1655.22,0,0,,0.0
E20261716,-5,1655.22,1655.22,0,0,,0.0
E20261716,-4,1655.22,1655.22,0,0,,0.0
E20261716,-3,1655.22,1655.22,0,0,,0.0
E20261716,-2,1655.22,1655.22,0,0,,0.0
E20261716,-1,1655.22,1655.22,0,0,,0.0
E20261716,0,1655.22,1655.22,0,0,,0.0
E20261717,-23,18294.35,18294.35,0,0,57.3,0.0
E20261717,-22,17788.12,17788.12,0,0,55.7,0.0
E20261717,-21,18007.01,18007.01,0,0,56.4,0.0
E20261717,-20,18449.94,18449.94,0,0,57.8,0.0
E20261717,-19,19134.5,19134.5,0,0,59.9,0.0
E20261717,-18,18184.46,18184.46,0,0,57.0,0.0
E20261717,-17,19465.79,19465.79,0,0,61.0,0.0
E20261717,-16,18350.03,18350.03,0,0,57.5,0.0
E20261717,-15,19290.25,19290.25,0,0,60.4,0.0
E20261717,-14,18732.0,18732.0,0,0,58.7,0.0
E20261717,-13,17564.82,17564.82,0,0,55.0,0.0
E20261717,-12,19990.53,19990.53,0,0,62.6,0.0
E20261717,-11,18917.53,18917.53,0,0,59.3,0.0
E20261717,-10,17623.7,17623.7,0,0,55.2,0.0
E20261717,-9,18378.75,18378.75,0,0,57.6,0.0
E20261717,-8,17170.17,17170.17,0,0,53.8,0.0
E20261717,-7,18046.62,18046.62,0,0,56.5,0.0
E20261717,-6,18430.17,18430.17,0,0,57.7,0.0
E20261717,-5,16690.58,16690.58,0,0,52.3,0.0
E20261717,-4,17861.69,17861.69,0,0,56.0,0.0
E20261717,-3,17894.94,17894.94,0,0,56.1,0.0
E20261717,-2,17115.13,17115.13,0,0,53.6,0.0
E20261717,-1,17985.16,17985.16,0,0,56.3,0.0
E20261717,0,18562.78,18562.78,0,0,58.2,0.0
E20261718,-23,3492.13,3492.13,0,0,30.4,0.0
E20261718,-22,4116.0,4116.0,0,0,35.9,0.0
E20261718,-21,3648.55,3648.55,0,0,31.8,0.0
E20261718,-20,3442.15,3442.15,0,0,30.0,0.0
E20261718,-19,2595.36,2595.36,0,0,22.6,0.0
E20261718,-18,2884.94,2884.94,0,0,25.1,0.0
E20261718,-17,3410.87,3410.87,0,0,29.7,0.0
E20261718,-16,3537.26,3537.26,0,0,30.8,0.0
E20261718,-15,3743.87,3743.87,0,0,32.6,0.0
E20261718,-14,3501.85,3501.85,0,0,30.5,0.0
E20261718,-13,3058.1,3058.1,0,0,26.7,0.0
E20261718,-12,2808.98,2808.98,0,0,24.5,0.0
E20261718,-11,2265.78,2265.78,0,0,19.8,0.0
E20261718,-10,2941.59,2941.59,0,0,25.6,0.0
E20261718,-9,3220.58,3220.58,0,0,28.1,0.0
E20261718,-8,3572.11,3572.11,0,0,31.1,0.0
E20261718,-7,3859.21,3859.21,0,0,33.6,0.0
E20261718,-6,2897.42,2897.42,0,0,25.3,0.0
E20261718,-5,3315.86,3315.86,0,0,28.9,0.0
E20261718,-4,2539.12,2539.12,0,0,22.1,0.0
E20261718,-3,3594.78,3594.78,0,0,31.3,0.0
E20261718,-2,3818.38,3818.38,0,0,33.3,0.0
E20261718,-1,3721.1,3721.1,0,0,32.4,0.0
E20261718,0,3157.54,3157.54,0,0,27.5,0.0
E20261719,-23,8066.78,8066.78,0,0,56.7,0.0
E20261719,-22,7698.36,7698.36,0,0,54.1,0.0
E20261719,-21,7811.19,7811.19,0,0,54.9,0.0
E20261719,-20,7488.75,7488.75,0,0,52.6,0.0
E20261719,-19,7909.73,7909.73,0,0,55.6,0.0
E20261719,-18,8479.26,8479.26,0,0,59.6,0.0
E20261719,-17,7992.86,7992.86,0,0,56.2,0.0
E20261719,-16,7583.25,7583.25,0,0,53.3,0.0
E20261719,-15,7301.76,7301.76,0,0,51.3,0.0
E20261719,-14,8349.76,8349.76,0,0,58.7,0.0
E20261719,-13,6474.13,6474.13,0,0,45.5,0.0
E20261719,-12,8168.51,8168.51,0,0,57.4,0.0
E20261719,-11,8033.92,8033.92,0,0,56.5,0.0
E20261719,-10,7735.85,7735.85,0,0,54.4,0.0
E20261719,-9,7707.67,7707.67,0,0,54.2,0.0
E20261719,-8,8161.91,8161.91,0,0,57.4,0.0
E20261719,-7,7139.43,7139.43,0,0,50.2,0.0
E20261719,-6,8804.04,8804.04,0,0,61.9,0.0
E20261719,-5,8127.34,8127.34,0,0,57.1,0.0
E20261719,-4,9374.2,9374.2,0,0,65.9,0.0
E20261719,-3,9357.16,9357.16,0,0,65.8,0.0
E20261719,-2,10822.26,10822.26,0,0,76.1,0.0
E20261719,-1,11733.12,11733.12,0,0,82.5,0.0
E20261719,0,12442.67,12442.67,0,0,87.5,0.0
E20261721,-23,1068.68,1068.68,0,0,29.7,0.0
E20261721,-22,939.87,939.87,0,0,26.1,0.0
E20261721,-21,1090.35,1090.35,0,0,30.3,0.0
E20261721,-20,829.1,829.1,0,0,23.0,0.0
E20261721,-19,817.71,817.71,0,0,22.7,0.0
E20261721,-18,799.72,799.72,0,0,22.2,0.0
E20261721,-17,1067.44,1067.44,0,0,29.7,0.0
E20261721,-16,977.02,977.02,0,0,27.2,0.0
E20261721,-15,1137.79,1137.79,0,0,31.6,0.0
E20261721,-14,1306.82,1306.82,0,0,36.3,0.0
E20261721,-13,840.75,840.75,0,0,23.4,0.0
E20261721,-12,769.93,769.93,0,0,21.4,0.0
E20261721,-11,753.38,753.38,0,0,20.9,0.0
E20261721,-10,814.0,814.0,0,0,22.6,0.0
E20261721,-9,1177.49,1177.49,0,0,32.7,0.0
E20261721,-8,1203.48,1203.48,0,0,33.5,0.0
E20261721,-7,1204.78,1204.78,0,0,33.5,0.0
E20261721,-6,939.81,939.81,0,0,26.1,0.0
E20261721,-5,751.81,751.81,0,0,20.9,0.0
E20261721,-4,714.85,714.85,0,0,19.9,0.0
E20261721,-3,714.7,714.7,0,0,19.9,0.0
E20261721,-2,1109.18,1109.18,0,0,30.8,0.0
E20261721,-1,1067.05,1067.05,0,0,29.7,0.0
E20261721,0,1081.39,1081.39,0,0,30.1,0.0
E20261722,-23,6429.84,6429.84,0,0,34.4,0.0
E20261722,-22,5780.97,5780.97,0,0,30.9,0.0
E20261722,-21,7011.92,7011.92,0,0,37.5,0.0
E20261722,-20,6423.79,6423.79,0,0,34.3,0.0
E20261722,-19,5294.94,5294.94,0,0,28.3,0.0
E20261722,-18,5575.56,5575.56,0,0,29.8,0.0
E20261722,-17,5583.03,5583.03,0,0,29.8,0.0
E20261722,-16,6517.85,6517.85,0,0,34.8,0.0
E20261722,-15,7642.09,7642.09,0,0,40.8,0.0
E20261722,-14,6876.32,6876.32,0,0,36.7,0.0
E20261722,-13,5453.81,5453.81,0,0,29.1,0.0
E20261722,-12,4677.21,4677.21,0,0,25.0,0.0
E20261722,-11,5410.32,5410.32,0,0,28.9,0.0
E20261722,-10,5373.71,5373.71,0,0,28.7,0.0
E20261722,-9,5660.63,5660.63,0,0,30.2,0.0
E20261722,-8,6356.28,6356.28,0,0,34.0,0.0
E20261722,-7,6119.67,6119.67,0,0,32.7,0.0
E20261722,-6,6311.51,6311.51,0,0,33.7,0.0
E20261722,-5,5553.75,5553.75,0,0,29.7,0.0
